Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","324.0601","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","78.5394","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","414.8902","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","11.5143","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","0.2978","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","12.3262","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","322.4009","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","78.9051","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","413.6322","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","11.572","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","0.2996","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","12.3689","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","324.0156","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","79.3842","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","415.7687","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","11.6278","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","0.3014","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","12.3338","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","325.5778","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","79.8726","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","417.7841","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","11.6756","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","0.303","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","12.2823","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","326.9168","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","80.3011","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","419.5002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","11.7227","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","0.3045","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","12.4146","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","328.2347","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","80.6925","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","421.3418","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","11.7227","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","0.3045","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","12.4146","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","328.2347","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","80.6925","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","421.3418","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","13.2534","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0.0178","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0.0527","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","13.3239","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","15.5108","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0.021","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0.0604","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","15.5923","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","14.3702","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0.0202","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0.0572","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","14.4476","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","13.9919","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0.0196","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0.0578","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","14.0693","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","15.8031","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0.0226","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0.0628","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","15.8885","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","10.7977","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0.0154","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0.0416","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","10.8547","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","12.1336","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.018","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0456","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","12.1972","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","11.562","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.017","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0432","E","Estimated value",""
