Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","34.39","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","33","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","34.39","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","39.36","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","37","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","40.48","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","36.93","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","32.54","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2012","2012","6199","Value","3023","Labour force survey","1000 No","29.74","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2013","2013","6199","Value","3023","Labour force survey","1000 No","29.43","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","28.48","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","26.57","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","27.03","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","25.61","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","24.48","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","23.1","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","25.27","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","29.6","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","28.59","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","30.37","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2010","2010","6199","Value","3023","Labour force survey","1000 No","10.9","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","9.28","X","Figure from external organization","Repository: Eurostat special tabulation"
