Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","1000 An","16","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","t","27","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","1000 An","14","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2023","2023","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2023","2023","t","24","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2023","2023","1000 An","12","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2010","2010","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2010","2010","t","24438","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2010","2010","An","1203824","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2011","2011","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2011","2011","t","23382","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2011","2011","An","1184459","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2012","2012","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2012","2012","t","22777","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2012","2012","An","1133891","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2013","2013","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2013","2013","t","23424","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2013","2013","An","1174920","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2014","2014","kg/An","21","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","t","24156","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2014","2014","An","1177866","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2015","2015","kg/An","21","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2015","2015","t","25555","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2015","2015","An","1227830","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2016","2016","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2016","2016","t","25990","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2016","2016","An","1284601","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2017","2017","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2017","2017","t","27445","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2017","2017","An","1376317","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2018","2018","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2018","2018","t","26973","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2018","2018","An","1351716","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2019","2019","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","24285","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2019","2019","An","1208744","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2020","2020","t","24561","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2020","2020","An","1212726","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2021","2021","t","24369","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2021","2021","An","1200088","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","23480","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","1164900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","22370","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","1112600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2010","2010","g/An","7430","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21124","Meat of turkeys, fresh or chilled","2010","2010","t","8485","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2010","2010","1000 An","1142","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2011","2011","g/An","7587","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21124","Meat of turkeys, fresh or chilled","2011","2011","t","9006","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2011","2011","1000 An","1187","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2012","2012","g/An","7806","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21124","Meat of turkeys, fresh or chilled","2012","2012","t","9851","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2012","2012","1000 An","1262","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2013","2013","g/An","8395","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21124","Meat of turkeys, fresh or chilled","2013","2013","t","9856","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2013","2013","1000 An","1174","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2014","2014","g/An","8488","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21124","Meat of turkeys, fresh or chilled","2014","2014","t","10576","A","Official figure",""
